timestamp,country_code,country_name,latitude,longitude,climate_zone,cloud_cover_pct,cloud_type,satellite_reflectance,optical_depth,humidity_pct,temperature_c,pressure_hpa,wind_speed_ms,cloud_base_altitude_m
2026-07-01T00:00:00+00:00,AU,Australia,-25.2744,133.7751,Arid / Subtropical,53.03,Cumulus,0.6023,10.461,66.36,13.06,1014.41,0.5,1586.2
2026-07-01T01:00:00+00:00,AU,Australia,-25.2744,133.7751,Arid / Subtropical,61.89,Stratocumulus,0.5976,5.666,61.05,15.16,1012.32,0.5,1278.6
2026-07-01T02:00:00+00:00,AU,Australia,-25.2744,133.7751,Arid / Subtropical,55.06,Cumulus,0.3922,6.381,64.94,14.84,1012.58,0.5,2997.8
2026-07-01T03:00:00+00:00,AU,Australia,-25.2744,133.7751,Arid / Subtropical,54.92,Altocumulus,0.6065,12.176,62.84,12.14,1013.93,0.5,1056.9
2026-07-01T04:00:00+00:00,AU,Australia,-25.2744,133.7751,Arid / Subtropical,59.15,Cumulus,0.6269,15.094,66.22,15.66,1012.15,0.5,1237.6
2026-07-01T05:00:00+00:00,AU,Australia,-25.2744,133.7751,Arid / Subtropical,66.65,Stratocumulus,0.3719,14.806,62.9,13.11,1007.01,0.5,2634.5
2026-07-01T06:00:00+00:00,AU,Australia,-25.2744,133.7751,Arid / Subtropical,58.85,Stratocumulus,0.5973,16.152,59.17,16.89,1012.31,0.5,2324.0
2026-07-01T07:00:00+00:00,AU,Australia,-25.2744,133.7751,Arid / Subtropical,64.79,Altocumulus,0.523,15.707,60.21,18.67,1008.76,0.5,1752.8
2026-07-01T08:00:00+00:00,AU,Australia,-25.2744,133.7751,Arid / Subtropical,62.01,Cumulus,0.4517,11.278,57.51,19.3,1011.52,0.5,1236.3
2026-07-01T09:00:00+00:00,AU,Australia,-25.2744,133.7751,Arid / Subtropical,57.83,Altocumulus,0.5227,15.263,57.85,23.62,1011.24,0.5,2989.5
2026-07-01T10:00:00+00:00,AU,Australia,-25.2744,133.7751,Arid / Subtropical,78.72,Altocumulus,0.6332,8.112,47.17,21.78,1009.4,0.5,2939.2
2026-07-01T11:00:00+00:00,AU,Australia,-25.2744,133.7751,Arid / Subtropical,63.36,Stratocumulus,0.351,6.427,54.81,21.8,1010.61,0.5,2183.5
2026-07-01T12:00:00+00:00,AU,Australia,-25.2744,133.7751,Arid / Subtropical,60.62,Cumulus,0.6101,8.055,51.04,21.95,1011.76,0.5,1322.1
2026-07-01T13:00:00+00:00,AU,Australia,-25.2744,133.7751,Arid / Subtropical,65.21,Stratocumulus,0.3894,14.917,50.84,22.78,1010.33,0.5,1939.5
2026-07-01T14:00:00+00:00,AU,Australia,-25.2744,133.7751,Arid / Subtropical,66.57,Altocumulus,0.5578,10.974,53.02,22.39,1010.83,0.5,1751.1
2026-07-01T15:00:00+00:00,AU,Australia,-25.2744,133.7751,Arid / Subtropical,73.13,Stratocumulus,0.5616,5.953,48.98,21.48,1008.75,0.5,1641.1
2026-07-01T16:00:00+00:00,AU,Australia,-25.2744,133.7751,Arid / Subtropical,60.66,Cumulus,0.5375,10.69,53.61,18.43,1011.82,0.5,2998.2
2026-07-01T17:00:00+00:00,AU,Australia,-25.2744,133.7751,Arid / Subtropical,71.6,Altocumulus,0.578,15.465,55.22,19.26,1009.7,0.5,1478.7
2026-07-01T18:00:00+00:00,AU,Australia,-25.2744,133.7751,Arid / Subtropical,72.14,Stratocumulus,0.5984,16.746,59.95,19.65,1009.17,0.5,2439.3
2026-07-01T19:00:00+00:00,AU,Australia,-25.2744,133.7751,Arid / Subtropical,67.64,Altocumulus,0.3791,7.787,62.35,16.93,1008.81,0.5,2996.2
2026-07-01T20:00:00+00:00,AU,Australia,-25.2744,133.7751,Arid / Subtropical,73.85,Cumulus,0.5548,16.104,60.74,14.7,1009.61,0.5,2262.1
2026-07-01T21:00:00+00:00,AU,Australia,-25.2744,133.7751,Arid / Subtropical,73.73,Stratocumulus,0.5987,14.138,63.38,14.89,1009.16,0.5,1976.3
2026-07-01T22:00:00+00:00,AU,Australia,-25.2744,133.7751,Arid / Subtropical,72.85,Stratocumulus,0.4533,9.033,64.75,11.71,1007.96,0.5,2079.9
2026-07-01T23:00:00+00:00,AU,Australia,-25.2744,133.7751,Arid / Subtropical,60.93,Altocumulus,0.4041,5.675,66.26,12.13,1013.72,0.5,1129.1
2026-07-02T00:00:00+00:00,AU,Australia,-25.2744,133.7751,Arid / Subtropical,71.0,Cumulus,0.3968,8.964,69.8,10.02,1010.73,0.5,1724.4
2026-07-02T01:00:00+00:00,AU,Australia,-25.2744,133.7751,Arid / Subtropical,60.7,Stratocumulus,0.6066,9.387,69.2,10.58,1011.92,0.5,1271.5
2026-07-02T02:00:00+00:00,AU,Australia,-25.2744,133.7751,Arid / Subtropical,55.17,Altocumulus,0.5552,5.001,61.61,12.54,1012.62,0.5,2756.9
2026-07-02T03:00:00+00:00,AU,Australia,-25.2744,133.7751,Arid / Subtropical,52.33,Altocumulus,0.4613,13.551,67.4,13.8,1014.26,0.5,1659.4
2026-07-02T04:00:00+00:00,AU,Australia,-25.2744,133.7751,Arid / Subtropical,65.66,Stratocumulus,0.4027,8.492,65.55,14.02,1012.68,0.5,2421.0
2026-07-02T05:00:00+00:00,AU,Australia,-25.2744,133.7751,Arid / Subtropical,66.42,Altocumulus,0.5825,14.853,58.29,15.11,1008.71,0.5,1910.2
2026-07-02T06:00:00+00:00,AU,Australia,-25.2744,133.7751,Arid / Subtropical,55.65,Cumulus,0.584,8.848,57.36,15.36,1013.26,0.5,1887.0
2026-07-02T07:00:00+00:00,AU,Australia,-25.2744,133.7751,Arid / Subtropical,60.87,Altocumulus,0.4499,10.515,58.08,19.59,1011.85,0.5,2271.0
2026-07-02T08:00:00+00:00,AU,Australia,-25.2744,133.7751,Arid / Subtropical,61.72,Stratocumulus,0.4033,8.692,54.82,19.55,1010.43,0.5,2222.2
2026-07-02T09:00:00+00:00,AU,Australia,-25.2744,133.7751,Arid / Subtropical,61.62,Stratocumulus,0.6474,8.196,53.64,21.59,1011.97,0.5,1426.2
2026-07-02T10:00:00+00:00,AU,Australia,-25.2744,133.7751,Arid / Subtropical,43.23,Altocumulus,0.3456,1.177,49.41,21.49,1014.45,0.5,3620.6
2026-07-02T11:00:00+00:00,AU,Australia,-25.2744,133.7751,Arid / Subtropical,42.28,Cirrus,0.23,3.755,51.42,21.27,1015.72,0.5,7986.1
2026-07-02T12:00:00+00:00,AU,Australia,-25.2744,133.7751,Arid / Subtropical,50.46,Altocumulus,0.6207,12.88,49.17,21.06,1014.23,0.5,2551.0
2026-07-02T13:00:00+00:00,AU,Australia,-25.2744,133.7751,Arid / Subtropical,51.41,Cumulus,0.4971,13.131,49.16,21.97,1014.08,0.5,2070.4
2026-07-02T14:00:00+00:00,AU,Australia,-25.2744,133.7751,Arid / Subtropical,54.87,Stratocumulus,0.4736,8.428,58.23,21.5,1013.64,0.5,1431.3
2026-07-02T15:00:00+00:00,AU,Australia,-25.2744,133.7751,Arid / Subtropical,45.75,Cumulus,0.2549,5.593,55.48,20.71,1015.89,0.5,6828.0
2026-07-02T16:00:00+00:00,AU,Australia,-25.2744,133.7751,Arid / Subtropical,46.33,Altocumulus,0.2177,5.346,62.91,19.31,1012.55,0.5,4003.2
2026-07-02T17:00:00+00:00,AU,Australia,-25.2744,133.7751,Arid / Subtropical,38.85,Cirrus,0.2123,1.671,56.59,20.04,1014.97,0.5,8589.7
