timestamp,country_code,country_name,latitude,longitude,climate_zone,cloud_cover_pct,cloud_type,satellite_reflectance,optical_depth,humidity_pct,temperature_c,pressure_hpa,wind_speed_ms,cloud_base_altitude_m
2026-07-01T00:00:00+00:00,BR,Brazil,-14.235,-51.9253,Tropical / Equatorial,45.0,Altocumulus,0.1744,2.421,71.89,12.54,1014.55,0.5,6239.2
2026-07-01T01:00:00+00:00,BR,Brazil,-14.235,-51.9253,Tropical / Equatorial,59.41,Altocumulus,0.446,7.878,63.28,15.23,1009.9,0.5,2218.8
2026-07-01T02:00:00+00:00,BR,Brazil,-14.235,-51.9253,Tropical / Equatorial,61.16,Altocumulus,0.5025,12.327,69.13,15.01,1011.83,0.5,2983.6
2026-07-01T03:00:00+00:00,BR,Brazil,-14.235,-51.9253,Tropical / Equatorial,48.4,Altocumulus,0.2371,4.727,68.23,16.0,1010.98,0.5,8136.1
2026-07-01T04:00:00+00:00,BR,Brazil,-14.235,-51.9253,Tropical / Equatorial,59.95,Altocumulus,0.6233,13.932,62.94,18.38,1011.83,0.5,2500.4
2026-07-01T05:00:00+00:00,BR,Brazil,-14.235,-51.9253,Tropical / Equatorial,72.44,Stratocumulus,0.4787,15.578,58.96,19.65,1008.58,0.5,2085.9
2026-07-01T06:00:00+00:00,BR,Brazil,-14.235,-51.9253,Tropical / Equatorial,54.68,Altocumulus,0.5793,17.053,62.01,19.54,1012.87,0.5,2528.5
2026-07-01T07:00:00+00:00,BR,Brazil,-14.235,-51.9253,Tropical / Equatorial,54.58,Stratocumulus,0.3586,11.657,59.78,21.75,1013.9,0.5,1658.6
2026-07-01T08:00:00+00:00,BR,Brazil,-14.235,-51.9253,Tropical / Equatorial,66.96,Altocumulus,0.6328,12.789,61.82,20.79,1011.58,0.5,1608.5
2026-07-01T09:00:00+00:00,BR,Brazil,-14.235,-51.9253,Tropical / Equatorial,63.34,Altocumulus,0.3586,6.978,57.79,23.57,1013.29,0.5,2590.0
2026-07-01T10:00:00+00:00,BR,Brazil,-14.235,-51.9253,Tropical / Equatorial,59.48,Cumulus,0.5905,17.871,57.75,23.19,1014.49,0.5,1803.7
2026-07-01T11:00:00+00:00,BR,Brazil,-14.235,-51.9253,Tropical / Equatorial,80.84,Cumulus,0.4106,10.497,57.62,23.08,1011.6,0.5,2861.2
2026-07-01T12:00:00+00:00,BR,Brazil,-14.235,-51.9253,Tropical / Equatorial,63.91,Altocumulus,0.5379,7.131,53.23,22.64,1010.13,0.5,1284.7
2026-07-01T13:00:00+00:00,BR,Brazil,-14.235,-51.9253,Tropical / Equatorial,59.68,Altocumulus,0.5367,11.041,53.16,24.17,1013.98,0.5,1977.4
2026-07-01T14:00:00+00:00,BR,Brazil,-14.235,-51.9253,Tropical / Equatorial,75.91,Stratocumulus,0.4148,10.176,55.84,23.72,1010.2,0.5,2311.8
2026-07-01T15:00:00+00:00,BR,Brazil,-14.235,-51.9253,Tropical / Equatorial,70.62,Cumulus,0.4605,16.823,55.62,22.99,1011.25,0.5,1301.5
2026-07-01T16:00:00+00:00,BR,Brazil,-14.235,-51.9253,Tropical / Equatorial,64.55,Altocumulus,0.3947,14.982,55.08,23.38,1011.84,0.5,1310.4
2026-07-01T17:00:00+00:00,BR,Brazil,-14.235,-51.9253,Tropical / Equatorial,67.6,Stratocumulus,0.4713,12.096,52.25,21.38,1010.83,0.5,2143.7
2026-07-01T18:00:00+00:00,BR,Brazil,-14.235,-51.9253,Tropical / Equatorial,61.93,Cumulus,0.3935,17.86,63.38,20.08,1014.09,0.5,1392.6
2026-07-01T19:00:00+00:00,BR,Brazil,-14.235,-51.9253,Tropical / Equatorial,67.74,Altocumulus,0.5435,10.362,63.35,18.05,1007.87,0.5,1737.8
2026-07-01T20:00:00+00:00,BR,Brazil,-14.235,-51.9253,Tropical / Equatorial,61.01,Cumulus,0.3835,11.829,62.19,16.84,1009.1,0.5,2170.3
2026-07-01T21:00:00+00:00,BR,Brazil,-14.235,-51.9253,Tropical / Equatorial,71.14,Cumulus,0.5114,16.892,67.49,15.61,1010.21,0.5,2954.3
2026-07-01T22:00:00+00:00,BR,Brazil,-14.235,-51.9253,Tropical / Equatorial,78.31,Altocumulus,0.4033,5.241,62.13,15.33,1006.82,0.5,2853.1
2026-07-01T23:00:00+00:00,BR,Brazil,-14.235,-51.9253,Tropical / Equatorial,69.24,Altocumulus,0.6106,16.926,63.13,14.96,1008.65,0.5,1729.9
2026-07-02T00:00:00+00:00,BR,Brazil,-14.235,-51.9253,Tropical / Equatorial,69.32,Cumulus,0.5636,13.446,64.2,14.05,1009.28,0.5,1924.2
2026-07-02T01:00:00+00:00,BR,Brazil,-14.235,-51.9253,Tropical / Equatorial,71.36,Altocumulus,0.631,14.505,61.57,17.7,1011.95,0.5,2284.9
2026-07-02T02:00:00+00:00,BR,Brazil,-14.235,-51.9253,Tropical / Equatorial,69.36,Stratocumulus,0.6147,16.224,58.45,17.47,1008.82,0.5,2653.9
2026-07-02T03:00:00+00:00,BR,Brazil,-14.235,-51.9253,Tropical / Equatorial,62.72,Altocumulus,0.4629,14.464,65.08,14.54,1008.22,0.5,1273.5
2026-07-02T04:00:00+00:00,BR,Brazil,-14.235,-51.9253,Tropical / Equatorial,67.41,Stratocumulus,0.3525,7.632,66.06,14.56,1011.11,0.5,1159.5
2026-07-02T05:00:00+00:00,BR,Brazil,-14.235,-51.9253,Tropical / Equatorial,58.47,Stratocumulus,0.6015,8.73,65.27,18.83,1012.72,0.5,2327.5
2026-07-02T06:00:00+00:00,BR,Brazil,-14.235,-51.9253,Tropical / Equatorial,59.9,Altocumulus,0.4688,17.685,64.0,19.31,1012.08,0.5,2964.8
2026-07-02T07:00:00+00:00,BR,Brazil,-14.235,-51.9253,Tropical / Equatorial,63.68,Cumulus,0.5398,14.438,60.61,22.87,1011.2,0.5,2801.4
2026-07-02T08:00:00+00:00,BR,Brazil,-14.235,-51.9253,Tropical / Equatorial,60.67,Stratocumulus,0.6057,8.135,53.03,21.04,1010.8,0.5,1868.8
2026-07-02T09:00:00+00:00,BR,Brazil,-14.235,-51.9253,Tropical / Equatorial,52.7,Altocumulus,0.3707,16.79,56.42,23.15,1013.65,0.5,2145.3
2026-07-02T10:00:00+00:00,BR,Brazil,-14.235,-51.9253,Tropical / Equatorial,50.24,Cumulus,0.3824,8.919,55.4,23.18,1013.39,0.5,1413.6
2026-07-02T11:00:00+00:00,BR,Brazil,-14.235,-51.9253,Tropical / Equatorial,47.5,Altocumulus,0.3683,3.422,53.64,23.47,1014.58,0.5,4913.2
2026-07-02T12:00:00+00:00,BR,Brazil,-14.235,-51.9253,Tropical / Equatorial,56.66,Cumulus,0.4723,5.747,54.94,23.1,1013.25,0.5,1790.5
2026-07-02T13:00:00+00:00,BR,Brazil,-14.235,-51.9253,Tropical / Equatorial,49.91,Cirrus,0.3095,5.284,51.03,25.09,1011.84,0.5,5716.6
2026-07-02T14:00:00+00:00,BR,Brazil,-14.235,-51.9253,Tropical / Equatorial,49.2,Altocumulus,0.2454,3.232,54.81,24.49,1014.74,0.5,8232.6
2026-07-02T15:00:00+00:00,BR,Brazil,-14.235,-51.9253,Tropical / Equatorial,50.41,Altocumulus,0.5667,5.345,58.5,23.38,1012.97,0.5,2536.0
